stop_loss_pct,take_profit_pct,win_rate,avg_profit,total_profit,max_profit,max_loss,stop_loss_hit_rate,take_profit_hit_rate,n_simulations
-7.5,27.5,45.4,-0.16020814226419725,-160.20814226419725,4.61203188236995,-6.6879899572971455,0.0,0.0,1000
-8.5,24.0,47.199999999999996,-0.16038280499103766,-160.38280499103766,4.496598365250352,-4.305875825748029,0.0,0.0,1000
-5.5,22.5,45.6,-0.16051248969572143,-160.51248969572143,4.258108430165964,-4.626522873755005,0.0,0.0,1000
-1.0,16.5,39.2,-0.16053996760664888,-160.53996760664887,4.437496786525858,-1.2494999999999947,47.599999999999994,0.0,1000
-8.0,25.5,47.4,-0.16127745670521812,-161.27745670521813,4.141179875209704,-4.807026011908985,0.0,0.0,1000
-7.5,28.0,44.6,-0.1617511468372398,-161.7511468372398,4.674241837671491,-4.779349525774134,0.0,0.0,1000
-10.0,29.0,46.7,-0.16187121289224513,-161.87121289224513,4.861686725498248,-6.5078668142599385,0.0,0.0,1000
-3.5,26.0,45.300000000000004,-0.16189237735526327,-161.89237735526328,4.7393107473618015,-3.748249999999996,1.0,0.0,1000
-1.5,16.5,44.800000000000004,-0.16194138074187825,-161.94138074187825,5.275167781933535,-1.7492500000000006,25.8,0.0,1000
-1.5,19.5,43.8,-0.16203420061813087,-162.03420061813088,4.298410806184779,-1.7492500000000006,26.1,0.0,1000
-10.0,18.0,45.2,-0.16204955226385276,-162.04955226385275,5.189885315723859,-4.6631899770614185,0.0,0.0,1000
-2.0,16.5,45.2,-0.16219869541884757,-162.19869541884756,4.593692060877703,-2.2489999999999926,15.7,0.0,1000
-3.0,25.0,45.1,-0.16270424495884983,-162.70424495884984,5.357674686336156,-3.24849999999999,3.1,0.0,1000
-7.5,28.5,45.2,-0.16285575368029442,-162.8557536802944,5.169463855430695,-4.648819972570149,0.0,0.0,1000
-5.5,6.5,45.2,-0.16304235053147742,-163.0423505314774,4.02188976183611,-4.874229067261507,0.0,0.0,1000
-3.0,20.5,46.300000000000004,-0.16322705063392376,-163.22705063392377,5.5375660656560965,-3.24849999999999,3.5999999999999996,0.0,1000
-3.0,6.5,44.800000000000004,-0.16329866616516808,-163.29866616516807,4.619564619682538,-3.24849999999999,2.4,0.0,1000
-1.5,24.0,43.5,-0.1633480595096223,-163.34805950962232,4.191105290875146,-1.7492500000000006,27.400000000000002,0.0,1000
-5.5,16.0,42.5,-0.16339908204416054,-163.39908204416054,5.329138942381621,-5.239242345969356,0.0,0.0,1000
-1.0,4.0,39.5,-0.1635346164456796,-163.5346164456796,3.7480000000000078,-1.2494999999999947,46.5,1.0999999999999999,1000
-5.0,14.5,45.6,-0.1637139661754112,-163.7139661754112,5.133205036444369,-4.355397760101579,0.0,0.0,1000
-9.5,29.5,44.6,-0.16372144295767788,-163.72144295767788,5.0492086162136784,-4.518808906184927,0.0,0.0,1000
-4.5,3.0,44.9,-0.16374491927275078,-163.7449192727508,2.7696577101104394,-4.747749999999994,0.2,4.9,1000
-9.0,21.5,46.0,-0.16387015821385711,-163.8701582138571,4.939773640039763,-4.591052298860174,0.0,0.0,1000
-3.5,20.0,44.5,-0.16414910221056067,-164.14910221056067,4.885998335778825,-3.748249999999996,1.6,0.0,1000
-8.5,7.5,45.5,-0.16417705503718488,-164.17705503718489,4.292036658915623,-5.283778340015968,0.0,0.0,1000
-3.0,18.0,45.5,-0.16421076031246212,-164.21076031246213,5.52066236113892,-3.24849999999999,3.5000000000000004,0.0,1000
-1.5,2.5,43.6,-0.16436305560818704,-164.36305560818704,2.2655464551237143,-1.7492500000000006,26.3,9.3,1000
-9.0,29.5,44.5,-0.16447899089685944,-164.47899089685944,5.213805900892356,-5.0088575850653685,0.0,0.0,1000
-1.0,23.5,40.1,-0.1645868333408298,-164.5868333408298,4.766698918980057,-1.2494999999999947,43.9,0.0,1000
-9.5,10.5,46.5,-0.16472121168083498,-164.72121168083498,4.267349798331668,-4.090746412861404,0.0,0.0,1000
-7.0,6.5,45.5,-0.1647321222189099,-164.7321222189099,5.234421993153421,-5.070839384512749,0.0,0.0,1000
-1.5,27.5,43.3,-0.16498734005105012,-164.98734005105013,4.483306551292631,-1.7492500000000006,26.8,0.0,1000
-8.0,18.5,46.5,-0.1650310893165428,-165.03108931654282,4.257134635764234,-5.378938351629071,0.0,0.0,1000
-7.5,7.0,46.300000000000004,-0.1650802675458217,-165.0802675458217,4.275516310862886,-5.141743568508372,0.0,0.0,1000
-2.0,17.0,45.9,-0.16529139100930926,-165.29139100930925,4.1676336915336405,-2.2489999999999926,15.5,0.0,1000
-7.0,9.5,45.7,-0.16531628418131936,-165.31628418131936,4.451591433597403,-5.349373694444748,0.0,0.0,1000
-8.0,20.0,44.5,-0.1655797439010671,-165.5797439010671,4.784704704601569,-5.64088200476881,0.0,0.0,1000
-2.0,22.5,44.9,-0.16571322954308987,-165.71322954308988,4.616648172927202,-2.2489999999999926,14.099999999999998,0.0,1000
-2.5,3.0,45.9,-0.16581726294106153,-165.81726294106153,2.7485000000000097,-2.7487499999999985,5.4,5.0,1000
-6.5,2.0,46.5,-0.1658826143898193,-165.8826143898193,1.7490000000000123,-4.585586874949766,0.0,17.4,1000
-9.0,23.5,46.800000000000004,-0.16634577502325337,-166.34577502325337,4.584420897166839,-5.882152676157443,0.0,0.0,1000
-5.5,26.0,45.300000000000004,-0.16670499569825903,-166.70499569825904,5.268499259227968,-5.372138555799904,0.0,0.0,1000
-4.0,13.0,45.6,-0.16681932913591785,-166.81932913591785,4.619077312368989,-4.248000000000002,0.5,0.0,1000
-8.5,17.0,44.0,-0.16686842550170364,-166.86842550170363,4.520456388439771,-4.908084185113904,0.0,0.0,1000
-6.5,8.0,44.6,-0.16705744560487149,-167.05744560487148,4.2104315319141135,-4.85587054124623,0.0,0.0,1000
-8.0,23.5,43.7,-0.1671223014984178,-167.1223014984178,4.7712731047900006,-4.769553257625785,0.0,0.0,1000
-10.0,29.5,44.0,-0.16717221563866014,-167.17221563866013,4.873115942766662,-5.447727661776978,0.0,0.0,1000
-8.0,16.0,45.0,-0.16717422092371736,-167.17422092371737,4.148091355805067,-4.213367154324925,0.0,0.0,1000
-7.0,28.5,44.2,-0.16720034896846672,-167.20034896846673,4.9091601113716505,-5.278601592790889,0.0,0.0,1000
-6.0,29.5,45.2,-0.1672941150046443,-167.2941150046443,4.209131468419474,-4.953879194510432,0.0,0.0,1000
-8.5,28.5,46.0,-0.16736606731564121,-167.3660673156412,4.450451118944133,-4.104635293053389,0.0,0.0,1000
-1.0,21.0,40.8,-0.16737800411919343,-167.37800411919343,6.209478189596498,-1.2494999999999947,44.1,0.0,1000
-8.5,7.0,46.0,-0.1674752672159035,-167.4752672159035,5.451019186617034,-5.40378217174941,0.0,0.0,1000
-2.0,30.0,45.300000000000004,-0.16759289036838734,-167.59289036838734,5.203895626143821,-2.2489999999999926,15.9,0.0,1000
-8.0,17.0,44.2,-0.16771848112376045,-167.71848112376045,4.361343652928386,-4.153250529299737,0.0,0.0,1000
-7.0,20.0,47.0,-0.16776374897388316,-167.76374897388317,4.442500100834766,-4.6050631099069905,0.0,0.0,1000
-9.5,6.0,44.800000000000004,-0.1679296431005696,-167.9296431005696,5.7102218063993915,-6.246881549514055,0.0,0.0,1000
-2.5,28.0,45.0,-0.16796633253828497,-167.96633253828497,4.105652500975327,-2.7487499999999985,8.0,0.0,1000
-7.0,4.5,44.800000000000004,-0.16804970076733816,-168.04970076733815,4.247749999999999,-4.350357104160847,0.0,0.2,1000
-2.0,15.5,45.300000000000004,-0.16809047362652996,-168.09047362652996,5.465278982902421,-2.2489999999999926,15.7,0.0,1000
-2.0,28.0,44.3,-0.16821610072037058,-168.21610072037058,4.455995422624443,-2.2489999999999926,16.1,0.0,1000
-9.0,24.5,44.4,-0.16824912153327382,-168.2491215332738,5.026599398558775,-4.851190443937878,0.0,0.0,1000
-9.5,9.0,43.7,-0.16863893250724124,-168.63893250724124,4.148808536586219,-4.140463990330599,0.0,0.0,1000
-10.0,19.5,45.9,-0.16864876100720835,-168.64876100720835,4.693166009573065,-4.887027184615161,0.0,0.0,1000
-6.0,2.5,44.3,-0.16866408166281566,-168.66408166281565,2.2746239699957327,-4.340062101771577,0.0,8.799999999999999,1000
-1.5,23.5,44.800000000000004,-0.1691808514588857,-169.1808514588857,4.2333702171179395,-1.7492500000000006,26.900000000000002,0.0,1000
-1.0,25.0,38.2,-0.16940963679234816,-169.40963679234815,5.179194329939366,-1.2494999999999947,47.3,0.0,1000
-4.0,19.5,45.800000000000004,-0.16951388515596272,-169.51388515596273,4.253393409831946,-4.248000000000002,0.8,0.0,1000
-6.5,3.5,44.7,-0.16969048658608754,-169.69048658608753,3.248249999999987,-5.067377249476135,0.0,2.1999999999999997,1000
-9.0,4.5,45.5,-0.16973305199611366,-169.73305199611366,4.247749999999999,-4.9612059244723214,0.0,0.3,1000
-2.0,20.5,45.800000000000004,-0.16979942154437253,-169.79942154437254,4.646256442260028,-2.2489999999999926,15.0,0.0,1000
-3.0,14.0,46.9,-0.16985898501501775,-169.85898501501777,4.326308009584355,-3.24849999999999,3.2,0.0,1000
-6.5,28.0,46.0,-0.16990387327236958,-169.9038732723696,4.9188555218662655,-5.506149876941888,0.0,0.0,1000
-5.0,8.0,46.6,-0.1701081221125162,-170.10812211251618,5.190647914632964,-4.832443307954972,0.0,0.0,1000
-9.5,11.5,46.800000000000004,-0.17034055520809477,-170.34055520809477,5.512579950956737,-4.810048452727796,0.0,0.0,1000
-4.5,24.0,45.7,-0.17043925156912115,-170.43925156912115,3.9107320776037993,-4.747749999999994,0.2,0.0,1000
-10.0,13.0,44.9,-0.17048260495035258,-170.4826049503526,4.951720001800896,-4.520722195250483,0.0,0.0,1000
-3.0,4.0,45.6,-0.17052272141367975,-170.52272141367973,3.752878735602425,-3.24849999999999,3.3000000000000003,0.4,1000
-10.0,12.0,46.800000000000004,-0.17055018920612877,-170.55018920612878,4.789078209389376,-5.038272226241685,0.0,0.0,1000
-4.0,26.5,44.5,-0.17085032300962638,-170.85032300962638,4.688449353727893,-4.248000000000002,0.6,0.0,1000
-8.5,15.0,44.9,-0.17107199042981375,-171.07199042981375,4.353995768394742,-4.458715614649205,0.0,0.0,1000
-3.5,21.0,47.9,-0.17111499786630907,-171.11499786630907,4.561015775127291,-3.748249999999996,1.7999999999999998,0.0,1000
-7.5,23.0,45.5,-0.17122087022753232,-171.22087022753232,5.057877846163609,-4.298859398859091,0.0,0.0,1000
-9.0,20.5,44.2,-0.1712885129056257,-171.28851290562568,5.321114725039894,-6.354988463592901,0.0,0.0,1000
-3.0,7.0,43.6,-0.17162044696961623,-171.62044696961624,5.7140868710803,-3.24849999999999,3.4000000000000004,0.0,1000
-3.5,29.0,43.4,-0.1718052240886792,-171.8052240886792,5.423610686352094,-3.748249999999996,0.8,0.0,1000
-9.5,14.0,47.3,-0.17186693170489734,-171.86693170489733,4.76038007123137,-5.522137009932064,0.0,0.0,1000
-7.0,4.0,46.2,-0.17186981873367327,-171.86981873367327,3.7480000000000078,-5.714258807470171,0.0,0.5,1000
-8.0,24.5,45.2,-0.17215974975668286,-172.15974975668286,5.158161940350129,-4.9827883184035615,0.0,0.0,1000
-6.0,10.5,45.4,-0.172206441675712,-172.206441675712,4.614983444231188,-5.479218334666709,0.0,0.0,1000
-6.0,15.0,44.3,-0.17224935175390937,-172.24935175390937,4.661154993048274,-4.954692523590762,0.0,0.0,1000
-7.0,7.5,45.2,-0.17229439789248713,-172.29439789248713,4.35509868415173,-5.973111132005397,0.0,0.0,1000
-2.0,20.0,43.4,-0.17231040912558793,-172.31040912558794,4.465736335128372,-2.2489999999999926,14.899999999999999,0.0,1000
-3.0,6.0,44.7,-0.17238044872803535,-172.38044872803533,5.7470000000000026,-3.24849999999999,2.9000000000000004,0.1,1000
-4.5,10.0,45.5,-0.1724230861606177,-172.4230861606177,4.648130307189436,-4.747749999999994,0.1,0.0,1000
-9.5,26.0,43.6,-0.17242909658731279,-172.42909658731278,4.61763079862533,-4.208691647246948,0.0,0.0,1000
-7.0,14.5,45.6,-0.17267030114505486,-172.67030114505485,4.637600285297441,-4.80980386167644,0.0,0.0,1000
-9.0,10.5,44.9,-0.1728429391003936,-172.8429391003936,4.607733316864983,-4.743335262019824,0.0,0.0,1000
-3.5,19.0,46.2,-0.17285630945694144,-172.85630945694143,4.49739419813213,-3.748249999999996,1.7999999999999998,0.0,1000
-1.0,26.5,40.2,-0.17295070364938614,-172.95070364938613,4.388791274253566,-1.2494999999999947,45.4,0.0,1000
-2.0,19.5,45.4,-0.17325273929946589,-173.25273929946587,4.248979889991932,-2.2489999999999926,14.399999999999999,0.0,1000
-2.5,12.5,44.7,-0.1732698431587164,-173.2698431587164,5.504550947544092,-2.7487499999999985,8.1,0.0,1000
-1.0,19.0,38.800000000000004,-0.17338297632926866,-173.38297632926867,4.757482745334204,-1.2494999999999947,47.199999999999996,0.0,1000
-7.5,20.5,47.199999999999996,-0.17365053004757242,-173.6505300475724,5.19495286687459,-5.212076697823304,0.0,0.0,1000
-8.5,20.5,45.800000000000004,-0.1736550449636798,-173.6550449636798,5.267344143303336,-4.768784640909527,0.0,0.0,1000
-4.0,25.5,46.0,-0.17392757401760167,-173.92757401760167,4.726803875918324,-4.248000000000002,1.0999999999999999,0.0,1000
-2.5,20.0,44.9,-0.1739484092871591,-173.9484092871591,4.025601692526979,-2.7487499999999985,7.8,0.0,1000
-1.0,11.5,39.6,-0.17396341300168747,-173.96341300168746,6.190270960772668,-1.2494999999999947,45.2,0.0,1000
-4.5,8.0,45.5,-0.17418033018563758,-174.1803301856376,4.8385586786175905,-4.747749999999994,0.4,0.0,1000
-9.5,8.5,45.0,-0.17439650209612892,-174.39650209612893,5.512089614377035,-5.216791711990976,0.0,0.0,1000
-4.0,18.0,45.2,-0.17448953438514886,-174.48953438514886,5.001950161547145,-4.248000000000002,0.6,0.0,1000
-2.5,23.0,44.0,-0.1745390369925316,-174.5390369925316,7.9810665171485935,-2.7487499999999985,6.800000000000001,0.0,1000
-3.5,5.0,46.300000000000004,-0.17463832807644408,-174.63832807644408,4.747500000000005,-3.748249999999996,1.2,0.3,1000
-8.0,18.0,44.0,-0.17468397184776488,-174.68397184776487,4.993839192106139,-4.025218522879894,0.0,0.0,1000
-1.5,8.5,44.7,-0.17490571688849826,-174.90571688849826,5.755716523621717,-1.7492500000000006,28.999999999999996,0.0,1000
-5.0,5.0,46.7,-0.1749453344291336,-174.9453344291336,4.3733849711429285,-5.2475,0.3,0.0,1000
-1.5,8.0,43.5,-0.17500460045967917,-175.00460045967915,4.5523988755236955,-1.7492500000000006,29.5,0.0,1000
-1.5,19.0,43.3,-0.1751038152800436,-175.1038152800436,4.527657932801676,-1.7492500000000006,26.5,0.0,1000
-5.0,26.0,45.7,-0.1751426174752393,-175.1426174752393,4.228540364531457,-5.2475,0.1,0.0,1000
-6.0,16.0,44.4,-0.17528834688037762,-175.28834688037762,4.8575556646315645,-5.592987256888574,0.0,0.0,1000
-4.0,24.0,42.5,-0.17531054444534297,-175.31054444534297,5.01809072393269,-4.248000000000002,0.4,0.0,1000
-3.5,10.0,45.7,-0.17531587000235918,-175.3158700023592,4.285403772656411,-3.748249999999996,1.4000000000000001,0.0,1000
-7.5,14.5,43.3,-0.17543414861852263,-175.43414861852264,5.218245439511679,-5.543487548323907,0.0,0.0,1000
-9.5,25.0,44.2,-0.17550527378539718,-175.50527378539718,5.0698762460115345,-4.239615302380725,0.0,0.0,1000
-2.5,10.0,45.300000000000004,-0.17577512008776255,-175.77512008776256,5.180918166815732,-2.7487499999999985,7.6,0.0,1000
-9.0,24.0,45.0,-0.17579118507567,-175.79118507567,4.352894840962352,-4.633176962924492,0.0,0.0,1000
-8.5,5.5,45.6,-0.1757920989979219,-175.7920989979219,5.247250000000011,-4.880845667241869,0.0,0.2,1000
-5.0,12.0,46.5,-0.17625255780681007,-176.25255780681007,4.763668185475825,-4.651870559137632,0.0,0.0,1000
-6.0,22.0,45.0,-0.17628292096972176,-176.28292096972174,4.701223033740436,-5.496985739933888,0.0,0.0,1000
-6.0,30.0,44.800000000000004,-0.176293304132679,-176.293304132679,5.336608592179263,-5.391963325613784,0.0,0.0,1000
-6.5,15.5,43.8,-0.17637396999400212,-176.37396999400212,5.158319824039881,-4.537249077273413,0.0,0.0,1000
-3.5,2.0,47.3,-0.17659515924092084,-176.59515924092085,1.7490000000000123,-3.748249999999996,1.4000000000000001,16.400000000000002,1000
-1.0,22.5,37.9,-0.1767056781172505,-176.7056781172505,4.991982581830203,-1.2494999999999947,45.7,0.0,1000
-8.5,8.0,46.0,-0.1767685361729054,-176.76853617290539,4.169745061562241,-4.710675920936805,0.0,0.0,1000
-7.5,5.0,45.800000000000004,-0.17693495559666203,-176.93495559666204,4.747500000000005,-5.116007356306594,0.0,0.1,1000
-8.0,30.0,44.4,-0.17706086036023344,-177.06086036023345,4.961443778389824,-8.245999999999992,0.1,0.0,1000
-7.5,29.5,43.9,-0.17722788615599247,-177.22788615599248,4.474157363897407,-4.909694506022501,0.0,0.0,1000
-4.5,19.0,45.300000000000004,-0.1773199102555264,-177.3199102555264,4.894318293581693,-4.747749999999994,0.3,0.0,1000
-9.0,15.5,45.800000000000004,-0.17751273131706877,-177.51273131706876,4.80133228868026,-5.189531312507552,0.0,0.0,1000
-7.0,11.5,45.7,-0.17761484718916154,-177.61484718916154,3.9386130330788403,-5.58753992686091,0.0,0.0,1000
-4.0,29.5,45.800000000000004,-0.17772309153521687,-177.72309153521687,4.867263100510857,-4.248000000000002,0.4,0.0,1000
-5.5,5.5,46.5,-0.1778552365993611,-177.8552365993611,5.247250000000011,-4.93363107868741,0.0,0.1,1000
-1.5,6.0,43.9,-0.1779226707312263,-177.9226707312263,4.110274137423704,-1.7492500000000006,29.5,0.0,1000
-7.0,15.5,45.5,-0.1780425412373156,-178.04254123731562,6.07690889614658,-5.130228344180591,0.0,0.0,1000
-5.5,11.5,44.4,-0.17806848486550048,-178.06848486550047,5.116900958067222,-5.27163105174368,0.0,0.0,1000
-9.5,24.5,44.0,-0.1783096931052271,-178.3096931052271,5.203901407376494,-5.476002219692529,0.0,0.0,1000
-3.5,24.0,43.6,-0.17834085122601226,-178.34085122601226,4.647930180351554,-3.748249999999996,1.5,0.0,1000
-3.5,10.5,43.9,-0.1783692929430529,-178.3692929430529,3.9620203340903,-3.748249999999996,1.0999999999999999,0.0,1000
-5.0,4.0,44.9,-0.17843941487447984,-178.43941487447984,3.7480000000000078,-4.580002600699655,0.0,0.8999999999999999,1000
-7.0,23.0,44.0,-0.17849746741577627,-178.49746741577627,4.745145026652369,-4.725942349146362,0.0,0.0,1000
-3.5,22.5,45.1,-0.17852743174576025,-178.52743174576025,4.216301259615977,-3.748249999999996,1.0,0.0,1000
-1.0,30.0,38.2,-0.1788739185276275,-178.8739185276275,4.490431960120136,-1.2494999999999947,45.9,0.0,1000
-8.5,25.5,43.8,-0.17904434795931246,-179.04434795931246,4.320528216683985,-5.5411555847824845,0.0,0.0,1000
-7.0,28.0,45.0,-0.17908334516017282,-179.08334516017283,5.729587099342612,-4.7032681419851885,0.0,0.0,1000
-8.5,19.0,45.5,-0.1792295350464042,-179.2295350464042,5.046750455326776,-5.3380053512572205,0.0,0.0,1000
-1.0,28.5,38.1,-0.17939202194331536,-179.39202194331534,5.051427904947377,-1.2494999999999947,44.1,0.0,1000
-6.5,4.0,44.6,-0.17940626296369008,-179.4062629636901,3.7480000000000078,-5.740975904114291,0.0,0.6,1000
-1.0,9.0,37.8,-0.1795637800092611,-179.5637800092611,4.536403013742432,-1.2494999999999947,45.7,0.0,1000
-2.0,22.0,45.300000000000004,-0.1796528704278539,-179.6528704278539,4.531281445689319,-2.2489999999999926,15.9,0.0,1000
-4.0,11.5,44.4,-0.17965308624821727,-179.65308624821728,4.70848862488717,-4.248000000000002,0.8,0.0,1000
-4.0,4.5,44.0,-0.17980056086105706,-179.80056086105705,4.247749999999999,-4.248000000000002,0.2,0.4,1000
-8.5,22.0,44.1,-0.17981660818080714,-179.81660818080712,4.913696686337036,-5.193242252173602,0.0,0.0,1000
-4.5,4.5,44.9,-0.17986750039111166,-179.86750039111166,4.247749999999999,-4.3250187934993365,0.0,0.7000000000000001,1000
-3.5,15.0,45.5,-0.18012496811074072,-180.12496811074072,4.6718692654619955,-3.748249999999996,1.2,0.0,1000
-7.0,12.5,43.6,-0.1801642148842695,-180.1642148842695,4.183254878845861,-4.807443835437707,0.0,0.0,1000
-2.0,5.5,45.0,-0.18032350734308147,-180.32350734308147,4.763664711662048,-2.2489999999999926,15.8,0.0,1000
-8.5,6.5,45.1,-0.1805716098232657,-180.5716098232657,4.819808965246767,-4.821603412280806,0.0,0.0,1000
-6.5,22.5,45.1,-0.18059939607973394,-180.59939607973394,4.736090552723044,-4.845650490854607,0.0,0.0,1000
-1.0,20.5,39.7,-0.18086812981125253,-180.86812981125252,4.21209331381863,-1.2494999999999947,47.8,0.0,1000
-8.5,9.0,45.300000000000004,-0.18091964869302846,-180.91964869302845,5.063489393391012,-5.787558883236199,0.0,0.0,1000
-1.0,28.0,39.5,-0.18092824347011635,-180.92824347011634,5.0505165062072335,-1.2494999999999947,45.7,0.0,1000
-1.5,10.0,44.3,-0.1810664862502162,-181.0664862502162,4.594769088884749,-1.7492500000000006,28.7,0.0,1000
-1.0,24.0,39.800000000000004,-0.18150917785102091,-181.50917785102092,4.819280034795699,-1.2494999999999947,45.5,0.0,1000
-9.0,6.5,43.3,-0.18151220042671884,-181.51220042671883,6.06574029988764,-4.742058722396206,0.0,0.0,1000
-7.5,25.0,44.1,-0.18165367841139493,-181.65367841139494,5.161268059206267,-4.805390131849291,0.0,0.0,1000
-6.0,28.0,45.300000000000004,-0.1816593677102064,-181.6593677102064,4.2122490640888826,-5.223750320441906,0.0,0.0,1000
-9.0,1.5,48.4,-0.18200641175409657,-182.00641175409658,1.2994185506410816,-4.6373207104456045,0.0,28.199999999999996,1000
-6.5,25.5,43.7,-0.18216338231494375,-182.16338231494376,5.164115639774383,-5.750835282732706,0.0,0.0,1000
-6.5,12.5,43.3,-0.18239219122163763,-182.39219122163763,4.249055329681442,-4.7423737560573445,0.0,0.0,1000
-5.0,24.0,44.5,-0.18251214610426336,-182.51214610426337,5.087430578853701,-4.807240010494621,0.0,0.0,1000
-5.5,7.0,45.4,-0.18258181273769755,-182.58181273769756,4.417881115839523,-5.747249999999991,0.1,0.0,1000
-10.0,23.5,46.0,-0.18303334914081865,-183.03334914081864,4.669945308048329,-5.265974485899361,0.0,0.0,1000
-8.5,13.0,43.4,-0.18306879585577485,-183.06879585577485,5.326205897862269,-4.323527120028996,0.0,0.0,1000
-8.0,5.5,44.9,-0.1833370355702192,-183.3370355702192,4.968633338810565,-5.50351862564585,0.0,0.0,1000
-7.5,10.5,46.300000000000004,-0.183377290074118,-183.37729007411798,4.189845977161428,-4.934864930708952,0.0,0.0,1000
-5.5,28.5,45.6,-0.18340887178867882,-183.40887178867882,6.471965653043614,-4.514564055342402,0.0,0.0,1000
-5.5,18.0,45.4,-0.1834304462438455,-183.4304462438455,5.127998593807763,-4.070797157372692,0.0,0.0,1000
-2.0,9.5,45.5,-0.18350946442049992,-183.5094644204999,6.06122268099408,-2.2489999999999926,15.8,0.0,1000
-9.5,22.5,45.2,-0.18352148299145438,-183.52148299145438,4.435590786585723,-4.940466665593232,0.0,0.0,1000
-8.5,29.0,45.1,-0.18355096795276807,-183.55096795276808,5.51744580949364,-5.124310846105129,0.0,0.0,1000
-1.0,7.0,39.5,-0.18359975354495145,-183.59975354495145,4.97094264996868,-1.2494999999999947,44.4,0.0,1000
-3.0,29.0,44.6,-0.1835997677113011,-183.5997677113011,4.0852597921881,-3.24849999999999,3.2,0.0,1000
-4.0,3.0,44.9,-0.183622170264438,-183.622170264438,2.7849293381333124,-4.248000000000002,0.7000000000000001,4.3999999999999995,1000
-9.5,23.5,44.2,-0.18373842249055752,-183.73842249055753,4.7628213916433735,-5.302699022402618,0.0,0.0,1000
-2.5,22.0,46.7,-0.18413962664254666,-184.13962664254666,4.6591645144128675,-2.7487499999999985,8.6,0.0,1000
-6.5,14.0,43.9,-0.18417152843941326,-184.17152843941327,4.533294394121529,-5.335047637374669,0.0,0.0,1000
-5.0,1.0,56.49999999999999,-0.18439734719127407,-184.39734719127406,0.7680311223834935,-4.461382754985107,0.0,49.6,1000
-5.0,2.5,45.300000000000004,-0.18463240472745335,-184.63240472745335,2.2840001719015843,-5.14836328964081,0.0,8.5,1000
-9.0,9.5,42.1,-0.1846854996510566,-184.6854996510566,5.037435855767913,-4.778945252710739,0.0,0.0,1000
-2.0,4.5,44.7,-0.18483382783904603,-184.83382783904602,4.247749999999999,-2.2489999999999926,15.6,0.6,1000
-8.0,28.5,43.5,-0.1849158128860108,-184.9158128860108,6.163373343222791,-3.9621819735069264,0.0,0.0,1000
-9.0,8.5,44.9,-0.1849488540935867,-184.9488540935867,4.869645962187309,-4.993321583459275,0.0,0.0,1000
-7.5,19.5,46.300000000000004,-0.18498324185896126,-184.98324185896126,5.3069450512629315,-5.808146495755904,0.0,0.0,1000
-6.0,25.5,45.7,-0.18500836068195248,-185.00836068195247,4.92217751829705,-5.097540649385192,0.0,0.0,1000
-3.5,22.0,45.1,-0.18514288198096568,-185.14288198096568,4.837533622408219,-3.748249999999996,2.3,0.0,1000
-6.5,11.0,45.1,-0.1853235815151677,-185.3235815151677,4.051092256859834,-5.18210428163965,0.0,0.0,1000
-7.5,6.5,44.6,-0.18532757126417973,-185.32757126417974,5.939722785358486,-5.529280805497305,0.0,0.0,1000
-4.0,16.5,44.800000000000004,-0.1855072651724581,-185.50726517245812,4.7660004769485225,-4.248000000000002,0.7000000000000001,0.0,1000
-2.5,14.0,45.7,-0.18562893979220446,-185.62893979220445,5.7708823998896035,-2.7487499999999985,7.3999999999999995,0.0,1000
-1.5,4.0,42.8,-0.18567654557211652,-185.6765455721165,3.7677790271767604,-1.7492500000000006,28.7,1.2,1000
-8.0,6.5,44.3,-0.1857353142540838,-185.7353142540838,4.34010845819576,-4.724890173703369,0.0,0.0,1000
-9.5,28.0,43.4,-0.18610620957738228,-186.1062095773823,4.178511004687823,-4.880808033624558,0.0,0.0,1000
-10.0,24.5,46.2,-0.18619189243793544,-186.19189243793542,4.193972454421501,-4.9899600479520645,0.0,0.0,1000
-3.0,21.0,43.5,-0.18619214890705324,-186.19214890705325,5.051791059262174,-3.24849999999999,3.9,0.0,1000
-1.5,7.5,43.6,-0.18638543573832403,-186.38543573832402,4.782454845977699,-1.7492500000000006,28.199999999999996,0.0,1000
-5.0,21.5,43.0,-0.18640926752427373,-186.40926752427373,4.738060636570029,-4.562409338334729,0.0,0.0,1000
-1.0,14.5,37.8,-0.1864126750460915,-186.4126750460915,4.353431150934003,-1.2494999999999947,47.199999999999996,0.0,1000
-9.0,14.5,44.3,-0.18646172571818698,-186.46172571818698,4.607077440150053,-5.55702728374271,0.0,0.0,1000
-2.5,16.5,44.2,-0.1865282410222946,-186.5282410222946,4.864867727848892,-2.7487499999999985,8.4,0.0,1000
-5.5,9.0,44.800000000000004,-0.1865408615792154,-186.5408615792154,3.8729307737109506,-4.934686255753289,0.0,0.0,1000
-9.5,13.5,42.8,-0.18656715235889987,-186.56715235889988,4.230980475929331,-4.7746172883548725,0.0,0.0,1000
-9.5,14.5,46.2,-0.18658312745367686,-186.58312745367687,4.473720512317175,-5.216708313680226,0.0,0.0,1000
-3.5,25.5,46.7,-0.18664759607353812,-186.64759607353812,4.9463543548381805,-3.748249999999996,2.4,0.0,1000
-1.5,10.5,44.800000000000004,-0.18666519768148193,-186.66519768148194,3.648921394718332,-1.7492500000000006,27.700000000000003,0.0,1000
