stop_loss_pct,take_profit_pct,win_rate,avg_profit,total_profit,max_profit,max_loss,stop_loss_hit_rate,take_profit_hit_rate,hold_rate,avg_bars_held,n_tests
-5.5,25.0,38.3,3.4772318526380173,3477.2318526380172,24.737500000000022,-5.747250000000014,55.300000000000004,24.9,19.8,255.517,1000
-6.0,24.5,39.6,3.4727747578269414,3472.7747578269414,24.23775000000004,-6.2470000000000185,53.300000000000004,26.400000000000002,20.3,262.699,1000
-10.0,17.5,50.9,3.469699393709448,3469.699393709448,17.241250000000033,-10.245000000000008,33.2,42.5,24.3,288.076,1000
-8.0,20.0,46.300000000000004,3.4670191655849516,3467.0191655849517,19.740000000000027,-8.246000000000006,43.3,35.699999999999996,21.0,273.923,1000
-5.5,24.5,38.3,3.4561549942738075,3456.1549942738075,24.23775000000004,-5.747250000000014,55.300000000000004,25.6,19.1,251.459,1000
-9.0,18.0,49.3,3.4487808270494633,3448.7808270494634,17.741000000000017,-9.245500000000003,38.2,40.699999999999996,21.099999999999998,275.739,1000
-7.5,20.5,44.800000000000004,3.447094753085481,3447.094753085481,20.239750000000036,-7.746250000000007,45.6,34.2,20.200000000000003,267.539,1000
-8.5,18.0,48.8,3.4436623629984973,3443.6623629984974,17.741000000000017,-8.745750000000005,40.300000000000004,40.2,19.5,267.205,1000
-6.5,23.0,41.4,3.4327303614205413,3432.730361420541,22.738500000000027,-6.746750000000007,50.5,28.7,20.8,266.0,1000
-5.0,27.5,36.199999999999996,3.42103189592521,3421.0318959252104,27.23625000000002,-5.247500000000016,58.5,21.2,20.3,258.179,1000
-4.5,29.0,33.300000000000004,3.414587907581624,3414.587907581624,28.735500000000037,-4.747750000000015,62.9,19.7,17.4,244.365,1000
-8.0,19.5,46.300000000000004,3.407499845447027,3407.499845447027,19.240250000000035,-8.246000000000006,43.3,36.5,20.200000000000003,269.37,1000
-7.0,22.0,42.9,3.3973478051749155,3397.3478051749157,21.739000000000026,-7.246500000000017,48.3,30.8,20.9,268.976,1000
-7.0,21.5,42.9,3.3888575273120405,3388.8575273120405,21.239250000000034,-7.246500000000017,48.3,31.7,20.0,264.162,1000
-10.0,17.0,51.5,3.386775547165072,3386.775547165072,16.74150000000002,-10.245000000000008,33.2,43.3,23.5,280.982,1000
-9.5,17.5,50.2,3.384123268227389,3384.123268227389,17.241250000000033,-9.745250000000004,35.8,41.8,22.400000000000002,280.202,1000
-4.0,30.0,30.9,3.3757279602294905,3375.7279602294907,29.735000000000035,-4.248000000000013,66.0,18.3,15.7,234.234,1000
-6.0,24.0,39.6,3.3697602537863567,3369.7602537863568,23.738000000000028,-6.2470000000000185,53.300000000000004,26.6,20.1,260.766,1000
-6.5,22.5,41.4,3.3627948910235936,3362.7948910235937,22.23875000000004,-6.746750000000007,50.5,29.2,20.3,263.504,1000
-8.0,18.5,47.0,3.360396345142011,3360.3963451420113,18.240750000000034,-8.246000000000006,43.2,38.5,18.3,256.79,1000
-5.5,24.0,38.3,3.357138490233223,3357.138490233223,23.738000000000028,-5.747250000000014,55.300000000000004,25.8,18.9,249.531,1000
-9.0,17.5,49.7,3.3527564068891524,3352.7564068891525,17.241250000000033,-9.245500000000003,38.0,41.3,20.7,271.176,1000
-8.5,17.5,49.2,3.349137192838187,3349.137192838187,17.241250000000033,-8.745750000000005,40.1,40.8,19.1,262.663,1000
-7.5,20.0,44.800000000000004,3.3489511679870128,3348.951167987013,19.740000000000027,-7.746250000000007,45.6,34.699999999999996,19.7,263.186,1000
-8.0,19.0,46.6,3.3430893902343315,3343.0893902343314,18.740500000000022,-8.246000000000006,43.3,37.2,19.5,263.573,1000
-5.0,27.0,36.199999999999996,3.3405690641683194,3340.5690641683195,26.736500000000035,-5.247500000000016,58.5,21.4,20.1,255.332,1000
-6.0,23.5,39.6,3.3396525148704237,3339.6525148704236,23.23825000000002,-6.2470000000000185,53.300000000000004,27.200000000000003,19.5,257.003,1000
-4.5,28.5,33.300000000000004,3.335948008541123,3335.9480085411233,28.23575000000002,-4.747750000000015,62.9,19.8,17.299999999999997,242.199,1000
-5.5,23.5,38.3,3.3310287513172896,3331.02875131729,23.23825000000002,-5.747250000000014,55.300000000000004,26.400000000000002,18.3,245.802,1000
-7.0,21.0,42.9,3.3221768119984163,3322.1768119984163,20.739500000000024,-7.246500000000017,48.3,32.300000000000004,19.400000000000002,260.018,1000
-9.5,17.0,50.8,3.304697671683014,3304.697671683014,16.74150000000002,-9.745250000000004,35.8,42.6,21.6,273.223,1000
-10.0,16.5,51.800000000000004,3.30357112541575,3303.57112541575,16.241750000000028,-10.245000000000008,33.2,44.3,22.5,274.134,1000
-10.0,15.5,53.5,3.2996415416154634,3299.641541615463,15.24225000000003,-10.245000000000008,32.9,47.099999999999994,20.0,257.707,1000
-5.0,26.5,36.199999999999996,3.2963718480976487,3296.3718480976486,26.236750000000043,-5.247500000000016,58.5,21.8,19.7,252.729,1000
-7.5,19.5,44.800000000000004,3.2944293478490883,3294.429347849088,19.240250000000035,-7.746250000000007,45.6,35.5,18.9,258.722,1000
-4.0,29.5,30.9,3.284273710229488,3284.2737102294877,29.235250000000025,-4.248000000000013,66.0,18.3,15.7,232.297,1000
-6.5,22.0,41.4,3.283653161625064,3283.653161625064,21.739000000000026,-6.746750000000007,50.5,29.7,19.8,260.202,1000
-6.5,21.5,41.4,3.280660133762189,3280.660133762189,21.239250000000034,-6.746750000000007,50.5,30.599999999999998,18.9,255.43,1000
-9.0,17.0,50.3,3.275829560344777,3275.8295603447773,16.74150000000002,-9.245500000000003,38.0,42.1,19.900000000000002,264.244,1000
-8.5,17.0,49.8,3.2747090962938112,3274.7090962938114,16.74150000000002,-8.745750000000005,40.1,41.6,18.3,255.732,1000
-7.0,20.5,42.9,3.267205155826449,3267.2051558264493,20.239750000000036,-7.246500000000017,48.3,33.0,18.7,255.635,1000
-6.0,23.0,39.6,3.261492743692115,3261.4927436921153,22.738500000000027,-6.2470000000000185,53.300000000000004,27.500000000000004,19.2,253.49,1000
-5.5,23.0,38.3,3.2568669801389816,3256.8669801389815,22.738500000000027,-5.747250000000014,55.300000000000004,26.700000000000003,18.0,242.301,1000
-7.5,18.5,45.5,3.256821097544072,3256.821097544072,18.240750000000034,-7.746250000000007,45.5,37.5,17.0,246.358,1000
-4.5,28.0,33.300000000000004,3.256766635589542,3256.766635589542,27.73600000000003,-4.747750000000015,62.9,19.900000000000002,17.2,239.821,1000
-5.0,26.0,36.199999999999996,3.2552510952281897,3255.2510952281896,25.737000000000027,-5.247500000000016,58.5,22.2,19.3,250.111,1000
-7.5,19.0,45.1,3.2350163926363926,3235.0163926363925,18.740500000000022,-7.746250000000007,45.6,36.199999999999996,18.2,253.093,1000
-8.0,18.0,47.3,3.234631116706503,3234.631116706503,17.741000000000017,-8.246000000000006,43.2,38.9,17.9,253.657,1000
-5.0,25.5,36.199999999999996,3.231452705633212,3231.4527056332117,25.237250000000024,-5.247500000000016,58.5,22.7,18.8,246.322,1000
-5.0,25.0,36.199999999999996,3.229206008107269,3229.206008107269,24.737500000000022,-5.247500000000016,58.5,23.400000000000002,18.099999999999998,242.931,1000
-9.5,16.5,51.1,3.2249914999336915,3224.9914999336916,16.241750000000028,-9.745250000000004,35.8,43.6,20.599999999999998,266.393,1000
-6.5,21.0,41.4,3.2194766684485647,3219.476668448565,20.739500000000024,-6.746750000000007,50.5,31.2,18.3,251.426,1000
-5.0,24.5,36.199999999999996,3.2156253997430597,3215.62539974306,24.23775000000004,-5.247500000000016,58.5,24.099999999999998,17.4,238.972,1000
-4.0,29.0,30.9,3.2126044720501215,3212.6044720501213,28.735500000000037,-4.248000000000013,66.0,18.4,15.6,231.003,1000
-10.0,16.0,52.400000000000006,3.2092285858481526,3209.2285858481528,15.74200000000002,-10.245000000000008,33.1,45.0,21.9,267.697,1000
-9.5,15.5,52.7,3.2087234474767263,3208.7234474767265,15.24225000000003,-9.745250000000004,35.5,46.300000000000004,18.2,250.401,1000
-7.0,20.0,43.0,3.202045070727982,3202.045070727982,19.740000000000027,-7.246500000000017,48.199999999999996,33.6,18.2,251.46,1000
-10.0,15.0,54.1,3.2004027304715303,3200.4027304715305,14.742500000000017,-10.245000000000008,32.9,48.0,19.1,251.787,1000
-8.5,16.5,50.1,3.2000004245444886,3200.000424544489,16.241750000000028,-8.745750000000005,40.1,42.6,17.299999999999997,248.924,1000
-9.0,16.5,50.6,3.198622138595455,3198.622138595455,16.241750000000028,-9.245500000000003,38.0,43.1,18.9,257.429,1000
-6.0,22.5,39.6,3.1975542732951676,3197.5542732951676,22.23875000000004,-6.2470000000000185,53.300000000000004,28.000000000000004,18.7,251.111,1000
-5.5,22.5,38.3,3.196926509742034,3196.926509742034,22.23875000000004,-5.747250000000014,55.300000000000004,27.200000000000003,17.5,240.003,1000
-4.5,27.5,33.300000000000004,3.1750585821745507,3175.058582174551,27.23625000000002,-4.747750000000015,62.9,20.0,17.1,237.232,1000
-6.5,20.5,41.4,3.1700022622765984,3170.0022622765982,20.239750000000036,-6.746750000000007,50.5,31.900000000000002,17.599999999999998,247.09,1000
-7.0,19.5,43.0,3.153020500590057,3153.020500590057,19.240250000000035,-7.246500000000017,48.199999999999996,34.4,17.4,247.06,1000
-8.0,17.5,47.699999999999996,3.1456031965461917,3145.6031965461916,17.241250000000033,-8.246000000000006,43.0,39.5,17.5,249.147,1000
-4.0,28.5,30.9,3.14046132300962,3140.46132300962,28.23575000000002,-4.248000000000013,66.0,18.5,15.5,228.936,1000
-7.5,18.0,45.800000000000004,3.1360533691085637,3136.053369108564,17.741000000000017,-7.746250000000007,45.5,37.9,16.6,243.287,1000
-5.5,21.5,38.3,3.134781752480629,3134.781752480629,21.239250000000034,-5.747250000000014,55.300000000000004,28.599999999999998,16.1,232.15,1000
-9.5,16.0,51.7,3.1336474603660944,3133.6474603660945,15.74200000000002,-9.745250000000004,35.699999999999996,44.3,20.0,260.001,1000
-5.5,22.0,38.3,3.1277797803435043,3127.779780343504,21.739000000000026,-5.747250000000014,55.300000000000004,27.700000000000003,17.0,236.837,1000
-6.0,21.5,39.6,3.127413516033763,3127.4135160337632,21.239250000000034,-6.2470000000000185,53.300000000000004,29.4,17.299999999999997,243.177,1000
-6.0,22.0,39.6,3.124409543896639,3124.4095438966388,21.739000000000026,-6.2470000000000185,53.300000000000004,28.499999999999996,18.2,247.932,1000
-5.0,24.0,36.199999999999996,3.124105145702475,3124.105145702475,23.738000000000028,-5.247500000000016,58.5,24.3,17.2,237.073,1000
-6.5,20.0,41.5,3.10983967717813,3109.83967717813,19.740000000000027,-6.746750000000007,50.4,32.5,17.1,242.945,1000
-5.0,23.5,36.199999999999996,3.1054916567865423,3105.491656786542,23.23825000000002,-5.247500000000016,58.5,24.9,16.6,233.437,1000
-4.5,27.0,33.300000000000004,3.10059275041766,3100.5927504176598,26.736500000000035,-4.747750000000015,62.9,20.200000000000003,16.900000000000002,235.437,1000
-7.0,19.0,43.3,3.0991047953773614,3099.1047953773614,18.740500000000022,-7.246500000000017,48.199999999999996,35.099999999999994,16.7,241.477,1000
-10.0,14.5,54.50000000000001,3.0979729750783855,3097.9729750783854,14.242750000000028,-10.245000000000008,32.7,49.0,18.3,245.179,1000
-7.0,18.5,43.7,3.089730870164431,3089.730870164431,18.240750000000034,-7.246500000000017,48.1,36.199999999999996,15.7,235.283,1000
-5.5,21.0,38.3,3.0835932871670053,3083.593287167005,20.739500000000024,-5.747250000000014,55.300000000000004,29.2,15.5,228.37,1000
-3.5,30.0,27.800000000000004,3.0741364686796615,3074.1364686796614,29.735000000000035,-3.7482500000000147,69.69999999999999,16.7,13.600000000000001,215.487,1000
-6.0,21.0,39.6,3.072227050720139,3072.2270507201392,20.739500000000024,-6.2470000000000185,53.300000000000004,30.0,16.7,239.342,1000
-4.0,28.0,30.9,3.067776700058039,3067.776700058039,27.73600000000003,-4.248000000000013,66.0,18.6,15.4,226.585,1000
-9.0,15.5,51.6,3.067123071993556,3067.123071993556,15.24225000000003,-9.245500000000003,37.9,45.2,16.900000000000002,242.892,1000
-6.5,19.5,41.5,3.066312357040205,3066.312357040205,19.240250000000035,-6.746750000000007,50.4,33.300000000000004,16.3,238.654,1000
-4.5,26.5,33.300000000000004,3.062392534346989,3062.3925343469887,26.236750000000043,-4.747750000000015,62.9,20.599999999999998,16.5,232.987,1000
-9.0,16.0,50.9,3.0485722904761934,3048.5722904761933,15.74200000000002,-9.245500000000003,38.0,43.5,18.5,251.844,1000
-8.5,15.5,50.9,3.0388805706639173,3038.8805706639173,15.24225000000003,-8.745750000000005,40.0,44.5,15.5,234.91,1000
-5.0,23.0,36.199999999999996,3.038826135608234,3038.826135608234,22.738500000000027,-5.247500000000016,58.5,25.2,16.3,230.004,1000
-7.5,17.5,46.1,3.0328801348159384,3032.8801348159386,17.241250000000033,-7.746250000000007,45.300000000000004,38.4,16.3,239.18,1000
-6.0,20.5,39.6,3.028749644548172,3028.749644548172,20.239750000000036,-6.2470000000000185,53.300000000000004,30.7,16.0,235.045,1000
-4.5,26.0,33.300000000000004,3.02726878147753,3027.26878147753,25.737000000000027,-4.747750000000015,62.9,21.0,16.1,230.463,1000
-9.5,15.0,52.800000000000004,3.026384721144939,3026.3847211449392,14.742500000000017,-9.745250000000004,35.5,46.7,17.8,245.635,1000
-8.0,17.0,48.0,3.0243409821618643,3024.3409821618643,16.74150000000002,-8.246000000000006,43.0,40.0,17.0,243.157,1000
-6.5,19.0,41.8,3.0178939018275095,3017.8939018275096,18.740500000000022,-6.746750000000007,50.4,34.0,15.6,233.128,1000
-8.5,16.0,50.2,3.0173312891465547,3017.331289146555,15.74200000000002,-8.745750000000005,40.1,42.8,17.1,243.858,1000
-5.0,22.5,36.3,3.013868165211286,3013.868165211286,22.23875000000004,-5.247500000000016,58.4,25.8,15.8,227.817,1000
-6.5,18.5,42.199999999999996,3.0135174766145796,3013.5174766145797,18.240750000000034,-6.746750000000007,50.3,35.099999999999994,14.6,226.979,1000
-4.5,25.0,33.300000000000004,3.0132176943566096,3013.2176943566096,24.737500000000022,-4.747750000000015,62.9,22.2,14.899999999999999,223.448,1000
-4.5,25.5,33.300000000000004,3.009467391882552,3009.467391882552,25.237250000000024,-4.747750000000015,62.9,21.5,15.6,226.766,1000
-5.5,20.5,38.3,3.0070591242679994,3007.0591242679993,20.239750000000036,-5.747250000000014,55.300000000000004,29.7,15.0,224.874,1000
-4.5,24.5,33.300000000000004,3.0056340859924005,3005.6340859924003,24.23775000000004,-4.747750000000015,62.9,22.900000000000002,14.2,219.501,1000
-4.0,27.5,30.9,2.992565396643048,2992.565396643048,27.23625000000002,-4.248000000000013,66.0,18.7,15.299999999999999,224.022,1000
-3.5,29.5,27.800000000000004,2.99067821867966,2990.67821867966,29.235250000000025,-3.7482500000000147,69.69999999999999,16.7,13.600000000000001,213.804,1000
-6.0,20.0,39.7,2.974084309449704,2974.084309449704,19.740000000000027,-6.2470000000000185,53.2,31.3,15.5,230.907,1000
-5.0,21.5,36.3,2.9657164079498815,2965.7164079498816,21.239250000000034,-5.247500000000016,58.4,27.200000000000003,14.399999999999999,220.093,1000
-7.0,18.0,43.9,2.957504868727605,2957.5048687276053,17.741000000000017,-7.246500000000017,48.1,36.5,15.4,232.604,1000
-5.0,22.0,36.3,2.9517179358127574,2951.7179358127573,21.739000000000026,-5.247500000000016,58.4,26.3,15.299999999999999,224.726,1000
-8.0,16.5,48.199999999999996,2.940229817643336,2940.229817643336,16.241750000000028,-8.246000000000006,43.0,40.9,16.1,236.503,1000
-5.5,20.0,38.3,2.931404289169532,2931.404289169532,19.740000000000027,-5.747250000000014,55.300000000000004,30.2,14.499999999999998,220.962,1000
-9.5,14.5,53.2,2.929452215751794,2929.452215751794,14.242750000000028,-9.745250000000004,35.3,47.699999999999996,17.0,239.08,1000
-3.0,30.0,25.1,2.9290400669236067,2929.040066923607,29.735000000000035,-3.24850000000001,72.7,15.6,11.700000000000001,195.831,1000
-3.5,29.0,27.800000000000004,2.9270049805002927,2927.0049805002927,28.73550000000003,-3.7482500000000147,69.69999999999999,16.8,13.5,212.528,1000
-4.0,27.0,30.9,2.924596314886157,2924.596314886157,26.736500000000035,-4.248000000000013,66.0,18.9,15.1,222.245,1000
-4.5,24.0,33.300000000000004,2.920110831951815,2920.1108319518153,23.738000000000028,-4.747750000000015,62.9,23.1,14.000000000000002,217.753,1000
-6.0,19.5,39.7,2.9182516212458767,2918.251621245877,19.240250000000035,-6.2470000000000185,53.2,32.0,14.799999999999999,227.014,1000
-10.0,14.0,54.800000000000004,2.9161423382420897,2916.14233824209,13.74300000000004,-10.245000000000008,32.7,49.4,17.9,239.983,1000
-4.5,23.5,33.300000000000004,2.907494343035883,2907.494343035883,23.23825000000002,-4.747750000000015,62.9,23.7,13.4,214.132,1000
-5.0,21.0,36.3,2.9029750624806523,2902.9750624806525,20.739500000000024,-5.247500000000016,58.4,27.700000000000003,13.900000000000002,216.8,1000
-7.5,17.0,46.300000000000004,2.8996304423225716,2899.6304423225715,16.74150000000002,-7.746250000000007,45.300000000000004,38.800000000000004,15.9,233.399,1000
-4.0,26.5,30.9,2.892892848815486,2892.892848815486,26.236750000000043,-4.248000000000013,66.0,19.3,14.7,219.831,1000
-4.0,24.5,31.0,2.8906071504608972,2890.607150460897,24.23775000000004,-4.248000000000013,65.9,21.7,12.4,206.679,1000
-9.0,15.0,51.7,2.8902815956617687,2890.2815956617687,14.742500000000017,-9.245500000000003,37.9,45.6,16.5,238.159,1000
-6.5,18.0,42.4,2.886788725177754,2886.788725177754,17.741000000000017,-6.746750000000007,50.3,35.4,14.299999999999999,224.322,1000
-6.0,18.5,40.400000000000006,2.877950490820252,2877.9504908202516,18.240750000000034,-6.2470000000000185,53.1,33.800000000000004,13.100000000000001,215.51,1000
-6.0,19.0,40.0,2.876329916033182,2876.3299160331817,18.740500000000022,-6.2470000000000185,53.2,32.7,14.099999999999998,221.595,1000
-8.5,15.0,51.0,2.8655373443321297,2865.5373443321296,14.742500000000017,-8.745750000000005,40.0,44.9,15.1,230.206,1000
-5.5,19.5,38.3,2.8644440597707908,2864.444059770791,19.240250000000035,-5.747250000000014,55.300000000000004,30.8,13.900000000000002,217.429,1000
-4.0,26.0,30.9,2.864265845946027,2864.265845946027,25.737000000000027,-4.248000000000013,66.0,19.7,14.299999999999999,217.33,1000
-4.0,25.0,30.9,2.863208258825107,2863.208258825107,24.737500000000022,-4.248000000000013,66.0,20.9,13.100000000000001,210.435,1000
-3.5,28.5,27.800000000000004,2.8628578314597926,2862.8578314597926,28.23575000000002,-3.7482500000000147,69.69999999999999,16.900000000000002,13.4,210.526,1000
-7.0,17.5,44.2,2.860328634434979,2860.328634434979,17.241250000000033,-7.246500000000017,47.9,37.0,15.1,228.554,1000
-4.0,25.5,30.9,2.8529612063510497,2852.9612063510494,25.237250000000024,-4.248000000000013,66.0,20.200000000000003,13.8,213.738,1000
-3.0,29.5,25.1,2.8510790669236052,2851.0790669236053,29.235250000000025,-3.24850000000001,72.7,15.6,11.700000000000001,194.19,1000
-4.5,23.0,33.300000000000004,2.846825821857575,2846.8258218575747,22.738500000000027,-4.747750000000015,62.9,24.0,13.100000000000001,210.72,1000
-5.5,18.5,39.0,2.8356371793451656,2835.6371793451654,18.240750000000034,-5.747250000000014,55.2,32.6,12.2,206.014,1000
-5.5,19.0,38.6,2.8285193545580958,2828.519354558096,18.740500000000022,-5.747250000000014,55.300000000000004,31.5,13.200000000000001,212.089,1000
-4.5,22.5,33.4,2.8273651014606265,2827.3651014606266,22.23875000000004,-4.747750000000015,62.8,24.6,12.6,208.56,1000
-5.0,20.5,36.3,2.822480707735507,2822.480707735507,20.239750000000036,-5.247500000000016,58.4,28.1,13.5,213.691,1000
-7.5,16.5,46.5,2.821516277804043,2821.5162778040426,16.241750000000028,-7.746250000000007,45.300000000000004,39.7,15.0,226.76,1000
-4.0,24.0,31.0,2.8110808964203127,2811.0808964203125,23.738000000000028,-4.248000000000013,65.9,21.9,12.2,204.966,1000
-4.0,23.5,31.0,2.80446140750438,2804.46140750438,23.23825000000002,-4.248000000000013,65.9,22.5,11.600000000000001,201.633,1000
-3.5,28.0,27.800000000000004,2.798169208508211,2798.169208508211,27.73600000000003,-3.7482500000000147,69.69999999999999,17.0,13.3,208.286,1000
-9.0,14.5,52.1,2.797846840268623,2797.846840268623,14.242750000000028,-9.245500000000003,37.7,46.6,15.7,231.708,1000
-10.0,13.5,55.300000000000004,2.7964165990040275,2796.4165990040274,13.24325000000003,-10.245000000000008,32.6,50.2,17.2,233.978,1000
-8.0,15.5,49.0,2.795601713762764,2795.601713762764,15.24225000000003,-8.246000000000006,42.9,42.8,14.299999999999999,222.618,1000
-6.5,17.5,42.699999999999996,2.7941102408851277,2794.1102408851275,17.241250000000033,-6.746750000000007,50.1,35.9,14.000000000000002,220.319,1000
-3.0,29.0,25.1,2.7929030787442386,2792.9030787442384,28.73550000000003,-3.24850000000001,72.7,15.7,11.600000000000001,192.955,1000
-8.5,14.5,51.4,2.7756013389389844,2775.6013389389846,14.242750000000028,-8.745750000000005,39.800000000000004,45.9,14.299999999999999,223.776,1000
-4.5,22.0,33.4,2.7712118720620973,2771.2118720620974,21.739000000000022,-4.747750000000015,62.8,25.1,12.1,205.554,1000
-8.0,16.0,48.3,2.766056432245402,2766.056432245402,15.74200000000002,-8.246000000000006,43.0,41.099999999999994,15.9,231.516,1000
-6.0,18.0,40.6,2.7577184893834255,2757.7184893834255,17.741000000000017,-6.2470000000000185,53.1,34.1,12.8,212.874,1000
-5.0,20.0,36.3,2.75482187263704,2754.82187263704,19.740000000000027,-5.247500000000016,58.4,28.599999999999998,13.0,209.882,1000
-9.5,14.0,53.5,2.754118328915499,2754.1183289154988,13.74300000000004,-9.745250000000004,35.3,48.1,16.6,233.96,1000
-4.0,23.0,31.0,2.7497898863260715,2749.7898863260716,22.738500000000027,-4.248000000000013,65.9,22.8,11.3,198.284,1000
-4.0,22.5,31.1,2.735826415929123,2735.826415929123,22.23875000000004,-4.248000000000013,65.8,23.400000000000002,10.8,196.13,1000
-3.0,28.5,25.1,2.734253179703738,2734.2531797037377,28.23575000000002,-3.24850000000001,72.7,15.8,11.5,191.003,1000
-7.0,17.0,44.4,2.7340754419416124,2734.0754419416126,16.74150000000002,-7.246500000000017,47.9,37.4,14.7,222.817,1000
-3.5,27.5,27.800000000000004,2.7309539050932203,2730.9539050932203,27.23625000000002,-3.7482500000000147,69.69999999999999,17.1,13.200000000000001,205.863,1000
-5.5,18.0,39.2,2.7214021779083395,2721.4021779083396,17.741000000000017,-5.747250000000014,55.2,32.9,11.899999999999999,203.419,1000
-4.5,21.5,33.4,2.7172358457537795,2717.2358457537794,21.239250000000034,-4.747750000000015,62.8,25.6,11.600000000000001,202.519,1000
-5.0,19.5,36.3,2.695857643238298,2695.857643238298,19.240250000000035,-5.247500000000016,58.4,29.2,12.4,206.408,1000
-7.5,15.5,47.3,2.688382423923471,2688.382423923471,15.24225000000003,-7.746250000000007,45.2,41.6,13.200000000000001,212.973,1000
-5.0,18.5,37.0,2.6825430128126726,2682.5430128126727,18.240750000000034,-5.247500000000016,58.3,31.0,10.7,195.249,1000
-3.5,24.5,27.900000000000002,2.6764719089110685,2676.4719089110686,24.23775000000004,-3.7482500000000147,69.6,20.1,10.299999999999999,189.702,1000
-3.0,28.0,25.1,2.6750618067521565,2675.0618067521564,27.73600000000003,-3.24850000000001,72.7,15.9,11.4,188.767,1000
-6.5,17.0,42.9,2.673354298391761,2673.354298391761,16.74150000000002,-6.746750000000007,50.1,36.3,13.600000000000001,214.641,1000
-3.5,27.0,27.800000000000004,2.6709808233363286,2670.9808233363287,26.736500000000035,-3.7482500000000147,69.69999999999999,17.299999999999997,13.0,204.335,1000
-6.0,17.5,40.9,2.6705372550907995,2670.5372550907996,17.241250000000033,-6.2470000000000185,52.900000000000006,34.599999999999994,12.5,208.895,1000
-5.0,19.0,36.6,2.6679289380256033,2667.928938025603,18.740500000000022,-5.247500000000016,58.4,29.9,11.700000000000001,201.125,1000
-4.0,22.0,31.1,2.6669515821366994,2666.9515821366995,21.739000000000022,-4.248000000000013,65.8,23.799999999999997,10.4,193.676,1000
-7.0,16.5,44.6,2.6629577774230837,2662.957777423084,16.241750000000028,-7.246500000000017,47.9,38.3,13.8,216.255,1000
-7.5,16.0,46.6,2.6533398924061085,2653.3398924061084,15.74200000000002,-7.746250000000007,45.300000000000004,39.900000000000006,14.799999999999999,221.824,1000
-3.5,26.5,27.800000000000004,2.6472733572656573,2647.273357265657,26.236750000000036,-3.7482500000000147,69.69999999999999,17.7,12.6,202.283,1000
-3.5,25.0,27.800000000000004,2.641576767275279,2641.576767275279,24.737500000000022,-3.7482500000000147,69.69999999999999,19.3,11.0,193.414,1000
-9.5,13.5,54.0,2.640389589677436,2640.389589677436,13.24325000000003,-9.745250000000004,35.199999999999996,48.9,15.9,227.961,1000
-5.5,17.5,39.5,2.6392184436157136,2639.2184436157136,17.241250000000033,-5.747250000000014,55.00000000000001,33.4,11.600000000000001,199.449,1000
-8.0,15.0,49.1,2.6307542374309767,2630.754237430977,14.742500000000017,-8.246000000000006,42.9,43.2,13.900000000000002,217.982,1000
-9.0,14.0,52.400000000000006,2.6280102034323276,2628.0102034323277,13.74300000000004,-9.245500000000003,37.7,47.0,15.299999999999999,226.593,1000
-4.5,21.0,33.4,2.627251579371568,2627.251579371568,20.739500000000024,-4.747750000000015,62.8,25.900000000000002,11.3,199.931,1000
-3.5,26.0,27.800000000000004,2.6266423543961985,2626.6423543961987,25.737000000000027,-3.7482500000000147,69.69999999999999,18.099999999999998,12.2,199.99,1000
-3.5,25.5,27.800000000000004,2.623333714801221,2623.333714801221,25.237250000000024,-3.7482500000000147,69.69999999999999,18.6,11.700000000000001,196.693,1000
-10.0,13.0,55.50000000000001,2.6222346173305695,2622.2346173305696,12.743500000000017,-10.245000000000008,32.6,50.8,16.6,228.117,1000
-3.0,27.5,25.1,2.613343753337166,2613.343753337166,27.23625000000002,-3.24850000000001,72.7,16.0,11.3,186.346,1000
-8.5,14.0,51.7,2.6092629521026893,2609.2629521026893,13.74300000000004,-8.745750000000005,39.800000000000004,46.300000000000004,13.900000000000002,218.669,1000
-6.5,16.5,43.1,2.607733883873232,2607.733883873232,16.241750000000028,-6.746750000000007,50.1,37.2,12.7,208.231,1000
-3.5,23.5,27.900000000000002,2.6063181659545522,2606.318165954552,23.23825000000002,-3.7482500000000147,69.6,20.9,9.5,184.863,1000
-3.5,24.0,27.900000000000002,2.604941654870484,2604.941654870484,23.738000000000028,-3.7482500000000147,69.6,20.3,10.100000000000001,188.083,1000
-4.0,21.5,31.1,2.6024589152006454,2602.4589152006456,21.239250000000034,-4.248000000000013,65.8,24.2,10.0,190.993,1000
-3.0,24.5,25.2,2.591345507155014,2591.345507155014,24.237750000000037,-3.24850000000001,72.6,19.0,8.4,170.786,1000
-5.0,18.0,37.2,2.5763040113758473,2576.3040113758475,17.741000000000017,-5.247500000000016,58.3,31.3,10.4,192.679,1000
-3.0,27.0,25.1,2.558867921580274,2558.867921580274,26.736500000000035,-3.24850000000001,72.7,16.2,11.1,184.915,1000
-6.0,17.0,41.099999999999994,2.5562780625974337,2556.2780625974337,16.74150000000002,-6.2470000000000185,52.900000000000006,35.0,12.1,203.234,1000
-4.5,20.5,33.4,2.5557527246264224,2555.7527246264226,20.239750000000036,-4.747750000000015,62.8,26.3,10.9,197.047,1000
-3.0,25.0,25.1,2.5514528655192246,2551.4528655192244,24.737500000000022,-3.24850000000001,72.7,18.2,9.1,174.214,1000
-8.0,14.5,49.5,2.5483144820378314,2548.3144820378316,14.242750000000028,-8.246000000000006,42.699999999999996,44.2,13.100000000000001,211.719,1000
